Anio;Mes;Dia;Hora;Monitorizar;Redirigir;Interno;Externo;Externo;Cableada;Wifi
2014;11;12;05;384;2;3639;3291;3291;3847;178
2014;11;12;06;384;15;3786;5496;5496;3960;225
2014;11;12;07;384;82;7908;19352;19352;5868;2506
2014;11;12;08;384;339;56987;35768;35768;27145;30565
2014;11;12;09;384;498;93916;45098;45098;50902;43896
2014;11;12;10;384;569;106421;66410;66410;63015;44359
2014;11;12;11;384;613;95237;75041;75041;54016;42218
2014;11;12;12;384;604;92901;74561;74561;55493;38396
2014;11;12;13;384;465;71193;69287;69287;47888;24154
2014;11;12;14;384;419;46251;79756;79756;30647;16407
2014;11;12;15;384;530;55921;81594;81594;29524;27311
2014;11;12;16;384;540;59302;92304;92304;30658;29568
2014;11;12;17;384;622;50050;100356;100356;23283;27773
2014;11;12;18;384;621;40013;108846;108846;19696;21322
2014;11;12;19;384;518;31035;105375;105375;16325;15612
2014;11;12;20;384;473;11817;99619;99619;6556;6118
2014;11;12;21;384;390;7513;96262;96262;4713;3574
2014;11;12;22;384;309;6472;84639;84639;4561;2604
2014;11;12;23;383;242;5579;70546;70546;4295;1909
2014;11;13;00;383;136;4895;38754;38754;4107;1307
2014;11;13;01;384;49;4784;21027;21027;3997;1220
2014;11;13;02;384;21;4103;9083;9083;3936;572
2014;11;13;03;384;15;4025;5481;5481;3948;476
2014;11;13;04;384;7;3841;3914;3914;3846;386
2014;11;13;05;384;10;3746;4259;4259;3828;312
2014;11;13;06;384;15;3651;6518;6518;3832;218
2014;11;13;07;384;59;6223;16140;16140;5276;1390
2014;11;13;08;384;270;46000;33378;33378;24981;21673
2014;11;13;09;384;461;79461;56278;56278;44816;35490
2014;11;13;10;384;557;81948;73640;73640;47313;35576
2014;11;13;11;384;595;80293;81108;81108;48993;32279
2014;11;13;12;384;550;71558;79555;79555;45913;26579
2014;11;13;13;384;459;67974;82154;82154;50788;18029
2014;11;13;14;383;405;46310;61835;61835;30025;17073
2014;11;13;15;384;489;63896;76319;76319;40882;23887
2014;11;13;16;384;512;66393;85506;85506;41924;25365
2014;11;13;17;384;536;40569;92409;92409;21911;19578
2014;11;13;18;384;497;44565;94733;94733;29176;16270
2014;11;13;19;384;420;25966;93806;93806;17837;8933
2014;11;13;20;384;320;9474;85445;85445;6093;4085
2014;11;13;21;384;327;5607;73148;73148;4939;1379
2014;11;13;22;384;267;5972;77014;77014;4744;1879
2014;11;13;23;380;205;5702;53607;53607;4420;1867
2014;11;14;00;384;93;4386;31528;31528;4101;762
2014;11;14;01;383;64;4427;15689;15689;3987;887
2014;11;14;02;384;21;3713;8595;8595;3847;271
2014;11;14;03;384;6;3440;11673;11673;3830;0
2014;11;14;04;384;11;3542;8467;8467;3826;111
2014;11;14;05;384;8;3461;3825;3825;3853;0
